,experiment,component,rules,clauses_per_rule,total_clauses,test_case_number,delay_ms
12838,test_25_8,asmeta,25,8,200,35,68.0
12839,test_50_4,asmeta,50,4,200,35,65.0
12840,test_10_20,asmeta,10,20,200,36,65.0
12841,test_20_10,asmeta,20,10,200,36,63.0
12842,test_25_8,asmeta,25,8,200,36,66.0
12843,test_50_4,asmeta,50,4,200,36,67.0
12844,test_10_20,asmeta,10,20,200,37,68.0
12845,test_20_10,asmeta,20,10,200,37,65.0
12846,test_25_8,asmeta,25,8,200,37,64.0
12847,test_50_4,asmeta,50,4,200,37,66.0
12848,test_10_20,asmeta,10,20,200,38,67.0
12849,test_20_10,asmeta,20,10,200,38,68.0
12850,test_25_8,asmeta,25,8,200,38,68.0
12851,test_50_4,asmeta,50,4,200,38,67.0
12852,test_10_20,asmeta,10,20,200,39,64.0
12853,test_20_10,asmeta,20,10,200,39,66.0
12854,test_25_8,asmeta,25,8,200,39,68.0
12855,test_50_4,asmeta,50,4,200,39,66.0
12856,test_10_20,asmeta,10,20,200,40,69.0
12857,test_20_10,asmeta,20,10,200,40,65.0
12858,test_25_8,asmeta,25,8,200,40,67.0
12859,test_50_4,asmeta,50,4,200,40,66.0
12860,test_10_20,asmeta,10,20,200,41,64.0
12861,test_20_10,asmeta,20,10,200,41,67.0
12862,test_25_8,asmeta,25,8,200,41,66.0
12863,test_50_4,asmeta,50,4,200,41,67.0
12864,test_10_20,asmeta,10,20,200,42,68.0
12865,test_20_10,asmeta,20,10,200,42,64.0
12866,test_25_8,asmeta,25,8,200,42,65.0
12867,test_50_4,asmeta,50,4,200,42,66.0
12868,test_10_20,asmeta,10,20,200,43,66.0
12869,test_20_10,asmeta,20,10,200,43,64.0
12870,test_25_8,asmeta,25,8,200,43,68.0
12871,test_50_4,asmeta,50,4,200,43,66.0
12872,test_10_20,asmeta,10,20,200,44,65.0
12873,test_20_10,asmeta,20,10,200,44,67.0
12874,test_25_8,asmeta,25,8,200,44,65.0
12875,test_50_4,asmeta,50,4,200,44,67.0
12876,test_10_20,asmeta,10,20,200,45,68.0
12877,test_20_10,asmeta,20,10,200,45,64.0
12878,test_25_8,asmeta,25,8,200,45,66.0
12879,test_50_4,asmeta,50,4,200,45,65.0
12880,test_10_20,asmeta,10,20,200,46,64.0
12881,test_20_10,asmeta,20,10,200,46,65.0
12882,test_25_8,asmeta,25,8,200,46,69.0
12883,test_50_4,asmeta,50,4,200,46,68.0
12884,test_10_20,asmeta,10,20,200,47,68.0
12885,test_20_10,asmeta,20,10,200,47,67.0
12886,test_25_8,asmeta,25,8,200,47,64.0
12887,test_50_4,asmeta,50,4,200,47,64.0
12888,test_10_20,asmeta,10,20,200,48,65.0
12889,test_20_10,asmeta,20,10,200,48,64.0
12890,test_25_8,asmeta,25,8,200,48,67.0
12891,test_50_4,asmeta,50,4,200,48,66.0
12892,test_10_20,asmeta,10,20,200,49,65.0
12893,test_20_10,asmeta,20,10,200,49,65.0
12894,test_25_8,asmeta,25,8,200,49,65.0
12895,test_50_4,asmeta,50,4,200,49,67.0
12896,test_10_20,asmeta,10,20,200,50,68.0
12897,test_20_10,asmeta,20,10,200,50,67.0
12898,test_25_8,asmeta,25,8,200,50,68.0
12899,test_50_4,asmeta,50,4,200,50,66.0
12900,test_15_14,asmeta,15,14,210,1,335.0
12901,test_35_6,asmeta,35,6,210,1,221.0
12902,test_15_14,asmeta,15,14,210,2,174.0
12903,test_35_6,asmeta,35,6,210,2,176.0
12904,test_15_14,asmeta,15,14,210,3,92.0
12905,test_35_6,asmeta,35,6,210,3,138.0
12906,test_15_14,asmeta,15,14,210,4,94.0
12907,test_35_6,asmeta,35,6,210,4,84.0
12908,test_15_14,asmeta,15,14,210,5,88.0
12909,test_35_6,asmeta,35,6,210,5,86.0
12910,test_15_14,asmeta,15,14,210,6,88.0
12911,test_35_6,asmeta,35,6,210,6,87.0
12912,test_15_14,asmeta,15,14,210,7,82.0
12913,test_35_6,asmeta,35,6,210,7,97.0
12914,test_15_14,asmeta,15,14,210,8,88.0
12915,test_35_6,asmeta,35,6,210,8,79.0
12916,test_15_14,asmeta,15,14,210,9,86.0
12917,test_35_6,asmeta,35,6,210,9,78.0
12918,test_15_14,asmeta,15,14,210,10,108.0
12919,test_35_6,asmeta,35,6,210,10,78.0
12920,test_15_14,asmeta,15,14,210,11,81.0
12921,test_35_6,asmeta,35,6,210,11,109.0
12922,test_15_14,asmeta,15,14,210,12,76.0
12923,test_35_6,asmeta,35,6,210,12,73.0
12924,test_15_14,asmeta,15,14,210,13,77.0
12925,test_35_6,asmeta,35,6,210,13,80.0
12926,test_15_14,asmeta,15,14,210,14,76.0
12927,test_35_6,asmeta,35,6,210,14,75.0
12928,test_15_14,asmeta,15,14,210,15,78.0
12929,test_35_6,asmeta,35,6,210,15,80.0
12930,test_15_14,asmeta,15,14,210,16,83.0
12931,test_35_6,asmeta,35,6,210,16,75.0
12932,test_15_14,asmeta,15,14,210,17,78.0
12933,test_35_6,asmeta,35,6,210,17,78.0
12934,test_15_14,asmeta,15,14,210,18,81.0
12935,test_35_6,asmeta,35,6,210,18,76.0
12936,test_15_14,asmeta,15,14,210,19,76.0
12937,test_35_6,asmeta,35,6,210,19,78.0
12938,test_15_14,asmeta,15,14,210,20,82.0
12939,test_35_6,asmeta,35,6,210,20,108.0
12940,test_15_14,asmeta,15,14,210,21,75.0
12941,test_35_6,asmeta,35,6,210,21,74.0
12942,test_15_14,asmeta,15,14,210,22,98.0
12943,test_35_6,asmeta,35,6,210,22,79.0
12944,test_15_14,asmeta,15,14,210,23,97.0
12945,test_35_6,asmeta,35,6,210,23,75.0
12946,test_15_14,asmeta,15,14,210,24,75.0
12947,test_35_6,asmeta,35,6,210,24,73.0
12948,test_15_14,asmeta,15,14,210,25,82.0
12949,test_35_6,asmeta,35,6,210,25,78.0
12950,test_15_14,asmeta,15,14,210,26,77.0
12951,test_35_6,asmeta,35,6,210,26,75.0
12952,test_15_14,asmeta,15,14,210,27,78.0
12953,test_35_6,asmeta,35,6,210,27,81.0
12954,test_15_14,asmeta,15,14,210,28,75.0
12955,test_35_6,asmeta,35,6,210,28,75.0
12956,test_15_14,asmeta,15,14,210,29,79.0
12957,test_35_6,asmeta,35,6,210,29,73.0
12958,test_15_14,asmeta,15,14,210,30,78.0
12959,test_35_6,asmeta,35,6,210,30,75.0
12960,test_15_14,asmeta,15,14,210,31,75.0
12961,test_35_6,asmeta,35,6,210,31,74.0
12962,test_15_14,asmeta,15,14,210,32,76.0
12963,test_35_6,asmeta,35,6,210,32,73.0
12964,test_15_14,asmeta,15,14,210,33,81.0
12965,test_35_6,asmeta,35,6,210,33,74.0
12966,test_15_14,asmeta,15,14,210,34,77.0
12967,test_35_6,asmeta,35,6,210,34,73.0
12968,test_15_14,asmeta,15,14,210,35,78.0
12969,test_35_6,asmeta,35,6,210,35,73.0
12970,test_15_14,asmeta,15,14,210,36,74.0
12971,test_35_6,asmeta,35,6,210,36,75.0
12972,test_15_14,asmeta,15,14,210,37,75.0
12973,test_35_6,asmeta,35,6,210,37,74.0
12974,test_15_14,asmeta,15,14,210,38,79.0
12975,test_35_6,asmeta,35,6,210,38,73.0
12976,test_15_14,asmeta,15,14,210,39,74.0
12977,test_35_6,asmeta,35,6,210,39,73.0
12978,test_15_14,asmeta,15,14,210,40,73.0
12979,test_35_6,asmeta,35,6,210,40,72.0
12980,test_15_14,asmeta,15,14,210,41,76.0
12981,test_35_6,asmeta,35,6,210,41,73.0
12982,test_15_14,asmeta,15,14,210,42,76.0
12983,test_35_6,asmeta,35,6,210,42,75.0
12984,test_15_14,asmeta,15,14,210,43,77.0
12985,test_35_6,asmeta,35,6,210,43,73.0
12986,test_15_14,asmeta,15,14,210,44,73.0
12987,test_35_6,asmeta,35,6,210,44,75.0
12988,test_15_14,asmeta,15,14,210,45,74.0
12989,test_35_6,asmeta,35,6,210,45,72.0
12990,test_15_14,asmeta,15,14,210,46,77.0
12991,test_35_6,asmeta,35,6,210,46,71.0
12992,test_15_14,asmeta,15,14,210,47,74.0
12993,test_35_6,asmeta,35,6,210,47,73.0
12994,test_15_14,asmeta,15,14,210,48,76.0
12995,test_35_6,asmeta,35,6,210,48,71.0
12996,test_15_14,asmeta,15,14,210,49,74.0
12997,test_35_6,asmeta,35,6,210,49,74.0
12998,test_15_14,asmeta,15,14,210,50,74.0
12999,test_35_6,asmeta,35,6,210,50,74.0
13000,test_55_4,asmeta,55,4,220,1,225.0
13001,test_55_4,asmeta,55,4,220,2,190.0
13002,test_55_4,asmeta,55,4,220,3,151.0
13003,test_55_4,asmeta,55,4,220,4,99.0
13004,test_55_4,asmeta,55,4,220,5,95.0
13005,test_55_4,asmeta,55,4,220,6,89.0
13006,test_55_4,asmeta,55,4,220,7,86.0
13007,test_55_4,asmeta,55,4,220,8,99.0
13008,test_55_4,asmeta,55,4,220,9,100.0
13009,test_55_4,asmeta,55,4,220,10,87.0
13010,test_55_4,asmeta,55,4,220,11,83.0
13011,test_55_4,asmeta,55,4,220,12,89.0
13012,test_55_4,asmeta,55,4,220,13,84.0
13013,test_55_4,asmeta,55,4,220,14,87.0
13014,test_55_4,asmeta,55,4,220,15,82.0
13015,test_55_4,asmeta,55,4,220,16,90.0
13016,test_55_4,asmeta,55,4,220,17,111.0
13017,test_55_4,asmeta,55,4,220,18,81.0
13018,test_55_4,asmeta,55,4,220,19,89.0
13019,test_55_4,asmeta,55,4,220,20,83.0
13020,test_55_4,asmeta,55,4,220,21,87.0
13021,test_55_4,asmeta,55,4,220,22,83.0
13022,test_55_4,asmeta,55,4,220,23,82.0
13023,test_55_4,asmeta,55,4,220,24,86.0
13024,test_55_4,asmeta,55,4,220,25,81.0
13025,test_55_4,asmeta,55,4,220,26,84.0
13026,test_55_4,asmeta,55,4,220,27,81.0
13027,test_55_4,asmeta,55,4,220,28,82.0
13028,test_55_4,asmeta,55,4,220,29,84.0
13029,test_55_4,asmeta,55,4,220,30,82.0
13030,test_55_4,asmeta,55,4,220,31,83.0
13031,test_55_4,asmeta,55,4,220,32,78.0
13032,test_55_4,asmeta,55,4,220,33,79.0
13033,test_55_4,asmeta,55,4,220,34,82.0
13034,test_55_4,asmeta,55,4,220,35,80.0
13035,test_55_4,asmeta,55,4,220,36,81.0
13036,test_55_4,asmeta,55,4,220,37,83.0
13037,test_55_4,asmeta,55,4,220,38,80.0
13038,test_55_4,asmeta,55,4,220,39,82.0
13039,test_55_4,asmeta,55,4,220,40,80.0
13040,test_55_4,asmeta,55,4,220,41,81.0
13041,test_55_4,asmeta,55,4,220,42,84.0
13042,test_55_4,asmeta,55,4,220,43,80.0
13043,test_55_4,asmeta,55,4,220,44,82.0
13044,test_55_4,asmeta,55,4,220,45,79.0
13045,test_55_4,asmeta,55,4,220,46,80.0
13046,test_55_4,asmeta,55,4,220,47,83.0
13047,test_55_4,asmeta,55,4,220,48,80.0
13048,test_55_4,asmeta,55,4,220,49,84.0
13049,test_55_4,asmeta,55,4,220,50,80.0
13050,test_15_16,asmeta,15,16,240,1,446.0
13051,test_20_12,asmeta,20,12,240,1,366.0
13052,test_30_8,asmeta,30,8,240,1,290.0
13053,test_40_6,asmeta,40,6,240,1,267.0
13054,test_60_4,asmeta,60,4,240,1,243.0
13055,test_15_16,asmeta,15,16,240,2,168.0
13056,test_20_12,asmeta,20,12,240,2,186.0
13057,test_30_8,asmeta,30,8,240,2,215.0
13058,test_40_6,asmeta,40,6,240,2,225.0
13059,test_60_4,asmeta,60,4,240,2,193.0
13060,test_15_16,asmeta,15,16,240,3,130.0
13061,test_20_12,asmeta,20,12,240,3,131.0
13062,test_30_8,asmeta,30,8,240,3,132.0
13063,test_40_6,asmeta,40,6,240,3,161.0
13064,test_60_4,asmeta,60,4,240,3,163.0
13065,test_15_16,asmeta,15,16,240,4,114.0
13066,test_20_12,asmeta,20,12,240,4,107.0
13067,test_30_8,asmeta,30,8,240,4,116.0
13068,test_40_6,asmeta,40,6,240,4,117.0
13069,test_60_4,asmeta,60,4,240,4,121.0
13070,test_15_16,asmeta,15,16,240,5,107.0
13071,test_20_12,asmeta,20,12,240,5,112.0
13072,test_30_8,asmeta,30,8,240,5,110.0
13073,test_40_6,asmeta,40,6,240,5,118.0
13074,test_60_4,asmeta,60,4,240,5,113.0
13075,test_15_16,asmeta,15,16,240,6,111.0
13076,test_20_12,asmeta,20,12,240,6,115.0
13077,test_30_8,asmeta,30,8,240,6,121.0
13078,test_40_6,asmeta,40,6,240,6,121.0
13079,test_60_4,asmeta,60,4,240,6,113.0
13080,test_15_16,asmeta,15,16,240,7,106.0
13081,test_20_12,asmeta,20,12,240,7,109.0
13082,test_30_8,asmeta,30,8,240,7,111.0
13083,test_40_6,asmeta,40,6,240,7,114.0
13084,test_60_4,asmeta,60,4,240,7,111.0
13085,test_15_16,asmeta,15,16,240,8,105.0
13086,test_20_12,asmeta,20,12,240,8,148.0
13087,test_30_8,asmeta,30,8,240,8,108.0
13088,test_40_6,asmeta,40,6,240,8,107.0
13089,test_60_4,asmeta,60,4,240,8,112.0
13090,test_15_16,asmeta,15,16,240,9,104.0
13091,test_20_12,asmeta,20,12,240,9,103.0
13092,test_30_8,asmeta,30,8,240,9,109.0
13093,test_40_6,asmeta,40,6,240,9,140.0
13094,test_60_4,asmeta,60,4,240,9,106.0
13095,test_15_16,asmeta,15,16,240,10,106.0
13096,test_20_12,asmeta,20,12,240,10,100.0
13097,test_30_8,asmeta,30,8,240,10,110.0
13098,test_40_6,asmeta,40,6,240,10,103.0
13099,test_60_4,asmeta,60,4,240,10,101.0
13100,test_15_16,asmeta,15,16,240,11,104.0
13101,test_20_12,asmeta,20,12,240,11,106.0
13102,test_30_8,asmeta,30,8,240,11,108.0
13103,test_40_6,asmeta,40,6,240,11,108.0
13104,test_60_4,asmeta,60,4,240,11,102.0
13105,test_15_16,asmeta,15,16,240,12,101.0
13106,test_20_12,asmeta,20,12,240,12,103.0
13107,test_30_8,asmeta,30,8,240,12,110.0
13108,test_40_6,asmeta,40,6,240,12,109.0
13109,test_60_4,asmeta,60,4,240,12,133.0
13110,test_15_16,asmeta,15,16,240,13,106.0
13111,test_20_12,asmeta,20,12,240,13,105.0
13112,test_30_8,asmeta,30,8,240,13,141.0
13113,test_40_6,asmeta,40,6,240,13,102.0
13114,test_60_4,asmeta,60,4,240,13,102.0
13115,test_15_16,asmeta,15,16,240,14,105.0
13116,test_20_12,asmeta,20,12,240,14,104.0
13117,test_30_8,asmeta,30,8,240,14,106.0
13118,test_40_6,asmeta,40,6,240,14,107.0
13119,test_60_4,asmeta,60,4,240,14,104.0
13120,test_15_16,asmeta,15,16,240,15,100.0
13121,test_20_12,asmeta,20,12,240,15,109.0
13122,test_30_8,asmeta,30,8,240,15,107.0
13123,test_40_6,asmeta,40,6,240,15,103.0
13124,test_60_4,asmeta,60,4,240,15,102.0
13125,test_15_16,asmeta,15,16,240,16,133.0
13126,test_20_12,asmeta,20,12,240,16,103.0
13127,test_30_8,asmeta,30,8,240,16,109.0
13128,test_40_6,asmeta,40,6,240,16,107.0
13129,test_60_4,asmeta,60,4,240,16,101.0
13130,test_15_16,asmeta,15,16,240,17,104.0
13131,test_20_12,asmeta,20,12,240,17,101.0
13132,test_30_8,asmeta,30,8,240,17,103.0
13133,test_40_6,asmeta,40,6,240,17,103.0
13134,test_60_4,asmeta,60,4,240,17,104.0
13135,test_15_16,asmeta,15,16,240,18,99.0
13136,test_20_12,asmeta,20,12,240,18,102.0
13137,test_30_8,asmeta,30,8,240,18,103.0
13138,test_40_6,asmeta,40,6,240,18,105.0
13139,test_60_4,asmeta,60,4,240,18,100.0
13140,test_15_16,asmeta,15,16,240,19,104.0
13141,test_20_12,asmeta,20,12,240,19,103.0
13142,test_30_8,asmeta,30,8,240,19,103.0
13143,test_40_6,asmeta,40,6,240,19,105.0
13144,test_60_4,asmeta,60,4,240,19,104.0
13145,test_15_16,asmeta,15,16,240,20,98.0
13146,test_20_12,asmeta,20,12,240,20,101.0
13147,test_30_8,asmeta,30,8,240,20,107.0
13148,test_40_6,asmeta,40,6,240,20,133.0
13149,test_60_4,asmeta,60,4,240,20,98.0
13150,test_15_16,asmeta,15,16,240,21,100.0
13151,test_20_12,asmeta,20,12,240,21,96.0
13152,test_30_8,asmeta,30,8,240,21,100.0
13153,test_40_6,asmeta,40,6,240,21,100.0
13154,test_60_4,asmeta,60,4,240,21,103.0
13155,test_15_16,asmeta,15,16,240,22,105.0
13156,test_20_12,asmeta,20,12,240,22,107.0
13157,test_30_8,asmeta,30,8,240,22,105.0
13158,test_40_6,asmeta,40,6,240,22,109.0
13159,test_60_4,asmeta,60,4,240,22,100.0
13160,test_15_16,asmeta,15,16,240,23,99.0
13161,test_20_12,asmeta,20,12,240,23,129.0
13162,test_30_8,asmeta,30,8,240,23,104.0
13163,test_40_6,asmeta,40,6,240,23,104.0
13164,test_60_4,asmeta,60,4,240,23,102.0
13165,test_15_16,asmeta,15,16,240,24,102.0
13166,test_20_12,asmeta,20,12,240,24,98.0
13167,test_30_8,asmeta,30,8,240,24,103.0
13168,test_40_6,asmeta,40,6,240,24,103.0
13169,test_60_4,asmeta,60,4,240,24,102.0
13170,test_15_16,asmeta,15,16,240,25,101.0
13171,test_20_12,asmeta,20,12,240,25,101.0
13172,test_30_8,asmeta,30,8,240,25,114.0
13173,test_40_6,asmeta,40,6,240,25,102.0
13174,test_60_4,asmeta,60,4,240,25,100.0
13175,test_15_16,asmeta,15,16,240,26,102.0
13176,test_20_12,asmeta,20,12,240,26,97.0
13177,test_30_8,asmeta,30,8,240,26,102.0
13178,test_40_6,asmeta,40,6,240,26,104.0
13179,test_60_4,asmeta,60,4,240,26,101.0
13180,test_15_16,asmeta,15,16,240,27,99.0
13181,test_20_12,asmeta,20,12,240,27,102.0
13182,test_30_8,asmeta,30,8,240,27,103.0
13183,test_40_6,asmeta,40,6,240,27,101.0
13184,test_60_4,asmeta,60,4,240,27,103.0
13185,test_15_16,asmeta,15,16,240,28,99.0
13186,test_20_12,asmeta,20,12,240,28,98.0
13187,test_30_8,asmeta,30,8,240,28,99.0
13188,test_40_6,asmeta,40,6,240,28,104.0
13189,test_60_4,asmeta,60,4,240,28,103.0
13190,test_15_16,asmeta,15,16,240,29,102.0
13191,test_20_12,asmeta,20,12,240,29,100.0
13192,test_30_8,asmeta,30,8,240,29,100.0
13193,test_40_6,asmeta,40,6,240,29,99.0
13194,test_60_4,asmeta,60,4,240,29,100.0
13195,test_15_16,asmeta,15,16,240,30,102.0
13196,test_20_12,asmeta,20,12,240,30,98.0
13197,test_30_8,asmeta,30,8,240,30,100.0
13198,test_40_6,asmeta,40,6,240,30,104.0
13199,test_60_4,asmeta,60,4,240,30,101.0
13200,test_15_16,asmeta,15,16,240,31,100.0
13201,test_20_12,asmeta,20,12,240,31,100.0
13202,test_30_8,asmeta,30,8,240,31,101.0
13203,test_40_6,asmeta,40,6,240,31,102.0
13204,test_60_4,asmeta,60,4,240,31,100.0
13205,test_15_16,asmeta,15,16,240,32,101.0
13206,test_20_12,asmeta,20,12,240,32,98.0
13207,test_30_8,asmeta,30,8,240,32,102.0
13208,test_40_6,asmeta,40,6,240,32,100.0
13209,test_60_4,asmeta,60,4,240,32,101.0
13210,test_15_16,asmeta,15,16,240,33,102.0
13211,test_20_12,asmeta,20,12,240,33,95.0
13212,test_30_8,asmeta,30,8,240,33,99.0
13213,test_40_6,asmeta,40,6,240,33,99.0
13214,test_60_4,asmeta,60,4,240,33,103.0
13215,test_15_16,asmeta,15,16,240,34,104.0
13216,test_20_12,asmeta,20,12,240,34,96.0
13217,test_30_8,asmeta,30,8,240,34,103.0
13218,test_40_6,asmeta,40,6,240,34,98.0
13219,test_60_4,asmeta,60,4,240,34,99.0
13220,test_15_16,asmeta,15,16,240,35,97.0
13221,test_20_12,asmeta,20,12,240,35,95.0
13222,test_30_8,asmeta,30,8,240,35,99.0
13223,test_40_6,asmeta,40,6,240,35,99.0
13224,test_60_4,asmeta,60,4,240,35,105.0
13225,test_15_16,asmeta,15,16,240,36,101.0
13226,test_20_12,asmeta,20,12,240,36,101.0
13227,test_30_8,asmeta,30,8,240,36,103.0
13228,test_40_6,asmeta,40,6,240,36,99.0
13229,test_60_4,asmeta,60,4,240,36,98.0
13230,test_15_16,asmeta,15,16,240,37,96.0
13231,test_20_12,asmeta,20,12,240,37,96.0
13232,test_30_8,asmeta,30,8,240,37,100.0
13233,test_40_6,asmeta,40,6,240,37,101.0
13234,test_60_4,asmeta,60,4,240,37,101.0
13235,test_15_16,asmeta,15,16,240,38,99.0
13236,test_20_12,asmeta,20,12,240,38,100.0
13237,test_30_8,asmeta,30,8,240,38,100.0
13238,test_40_6,asmeta,40,6,240,38,101.0
13239,test_60_4,asmeta,60,4,240,38,99.0
13240,test_15_16,asmeta,15,16,240,39,97.0
13241,test_20_12,asmeta,20,12,240,39,97.0
13242,test_30_8,asmeta,30,8,240,39,105.0
13243,test_40_6,asmeta,40,6,240,39,106.0
13244,test_60_4,asmeta,60,4,240,39,101.0
13245,test_15_16,asmeta,15,16,240,40,97.0
13246,test_20_12,asmeta,20,12,240,40,97.0
13247,test_30_8,asmeta,30,8,240,40,102.0
13248,test_40_6,asmeta,40,6,240,40,99.0
13249,test_60_4,asmeta,60,4,240,40,100.0
13250,test_15_16,asmeta,15,16,240,41,101.0
13251,test_20_12,asmeta,20,12,240,41,98.0
13252,test_30_8,asmeta,30,8,240,41,104.0
13253,test_40_6,asmeta,40,6,240,41,101.0
13254,test_60_4,asmeta,60,4,240,41,98.0
13255,test_15_16,asmeta,15,16,240,42,101.0
13256,test_20_12,asmeta,20,12,240,42,98.0
13257,test_30_8,asmeta,30,8,240,42,102.0
13258,test_40_6,asmeta,40,6,240,42,101.0
13259,test_60_4,asmeta,60,4,240,42,101.0
13260,test_15_16,asmeta,15,16,240,43,101.0
13261,test_20_12,asmeta,20,12,240,43,99.0
13262,test_30_8,asmeta,30,8,240,43,107.0
13263,test_40_6,asmeta,40,6,240,43,101.0
13264,test_60_4,asmeta,60,4,240,43,98.0
13265,test_15_16,asmeta,15,16,240,44,98.0
13266,test_20_12,asmeta,20,12,240,44,98.0
13267,test_30_8,asmeta,30,8,240,44,103.0
13268,test_40_6,asmeta,40,6,240,44,100.0
13269,test_60_4,asmeta,60,4,240,44,101.0
13270,test_15_16,asmeta,15,16,240,45,99.0
13271,test_20_12,asmeta,20,12,240,45,99.0
13272,test_30_8,asmeta,30,8,240,45,104.0
13273,test_40_6,asmeta,40,6,240,45,101.0
13274,test_60_4,asmeta,60,4,240,45,99.0
13275,test_15_16,asmeta,15,16,240,46,100.0
13276,test_20_12,asmeta,20,12,240,46,96.0
13277,test_30_8,asmeta,30,8,240,46,104.0
13278,test_40_6,asmeta,40,6,240,46,100.0
13279,test_60_4,asmeta,60,4,240,46,101.0
13280,test_15_16,asmeta,15,16,240,47,101.0
13281,test_20_12,asmeta,20,12,240,47,101.0
13282,test_30_8,asmeta,30,8,240,47,102.0
13283,test_40_6,asmeta,40,6,240,47,99.0
13284,test_60_4,asmeta,60,4,240,47,103.0
13285,test_15_16,asmeta,15,16,240,48,100.0
13286,test_20_12,asmeta,20,12,240,48,96.0
13287,test_30_8,asmeta,30,8,240,48,106.0
13288,test_40_6,asmeta,40,6,240,48,103.0
13289,test_60_4,asmeta,60,4,240,48,98.0
13290,test_15_16,asmeta,15,16,240,49,98.0
13291,test_20_12,asmeta,20,12,240,49,97.0
13292,test_30_8,asmeta,30,8,240,49,103.0
13293,test_40_6,asmeta,40,6,240,49,100.0
13294,test_60_4,asmeta,60,4,240,49,101.0
13295,test_15_16,asmeta,15,16,240,50,100.0
13296,test_20_12,asmeta,20,12,240,50,98.0
13297,test_30_8,asmeta,30,8,240,50,105.0
13298,test_40_6,asmeta,40,6,240,50,102.0
13299,test_60_4,asmeta,60,4,240,50,100.0
13300,test_25_10,asmeta,25,10,250,1,373.0
13301,test_25_10,asmeta,25,10,250,2,187.0
13302,test_25_10,asmeta,25,10,250,3,147.0
13303,test_25_10,asmeta,25,10,250,4,138.0
13304,test_25_10,asmeta,25,10,250,5,128.0
13305,test_25_10,asmeta,25,10,250,6,127.0
13306,test_25_10,asmeta,25,10,250,7,121.0
13307,test_25_10,asmeta,25,10,250,8,118.0
13308,test_25_10,asmeta,25,10,250,9,113.0
13309,test_25_10,asmeta,25,10,250,10,153.0
13310,test_25_10,asmeta,25,10,250,11,119.0
13311,test_25_10,asmeta,25,10,250,12,113.0
13312,test_25_10,asmeta,25,10,250,13,116.0
13313,test_25_10,asmeta,25,10,250,14,118.0
13314,test_25_10,asmeta,25,10,250,15,115.0
13315,test_25_10,asmeta,25,10,250,16,115.0
13316,test_25_10,asmeta,25,10,250,17,111.0
13317,test_25_10,asmeta,25,10,250,18,118.0
13318,test_25_10,asmeta,25,10,250,19,112.0
13319,test_25_10,asmeta,25,10,250,20,156.0
13320,test_25_10,asmeta,25,10,250,21,113.0
13321,test_25_10,asmeta,25,10,250,22,113.0
13322,test_25_10,asmeta,25,10,250,23,113.0
13323,test_25_10,asmeta,25,10,250,24,114.0
13324,test_25_10,asmeta,25,10,250,25,110.0
13325,test_25_10,asmeta,25,10,250,26,113.0
13326,test_25_10,asmeta,25,10,250,27,111.0
13327,test_25_10,asmeta,25,10,250,28,117.0
13328,test_25_10,asmeta,25,10,250,29,109.0
13329,test_25_10,asmeta,25,10,250,30,116.0
13330,test_25_10,asmeta,25,10,250,31,107.0
13331,test_25_10,asmeta,25,10,250,32,110.0
13332,test_25_10,asmeta,25,10,250,33,109.0
13333,test_25_10,asmeta,25,10,250,34,111.0
13334,test_25_10,asmeta,25,10,250,35,110.0
13335,test_25_10,asmeta,25,10,250,36,113.0
13336,test_25_10,asmeta,25,10,250,37,108.0
13337,test_25_10,asmeta,25,10,250,38,112.0
13338,test_25_10,asmeta,25,10,250,39,111.0
13339,test_25_10,asmeta,25,10,250,40,112.0
13340,test_25_10,asmeta,25,10,250,41,110.0
13341,test_25_10,asmeta,25,10,250,42,112.0
13342,test_25_10,asmeta,25,10,250,43,111.0
13343,test_25_10,asmeta,25,10,250,44,113.0
13344,test_25_10,asmeta,25,10,250,45,110.0
13345,test_25_10,asmeta,25,10,250,46,114.0
13346,test_25_10,asmeta,25,10,250,47,108.0
13347,test_25_10,asmeta,25,10,250,48,111.0
13348,test_25_10,asmeta,25,10,250,49,109.0
13349,test_25_10,asmeta,25,10,250,50,115.0
13350,test_15_18,asmeta,15,18,270,1,512.0
13351,test_45_6,asmeta,45,6,270,1,337.0
13352,test_15_18,asmeta,15,18,270,2,197.0
13353,test_45_6,asmeta,45,6,270,2,246.0
13354,test_15_18,asmeta,15,18,270,3,153.0
13355,test_45_6,asmeta,45,6,270,3,155.0
13356,test_15_18,asmeta,15,18,270,4,151.0
13357,test_45_6,asmeta,45,6,270,4,147.0
13358,test_15_18,asmeta,15,18,270,5,204.0
13359,test_45_6,asmeta,45,6,270,5,143.0
13360,test_15_18,asmeta,15,18,270,6,152.0
13361,test_45_6,asmeta,45,6,270,6,147.0
13362,test_15_18,asmeta,15,18,270,7,140.0
13363,test_45_6,asmeta,45,6,270,7,200.0
13364,test_15_18,asmeta,15,18,270,8,138.0
13365,test_45_6,asmeta,45,6,270,8,138.0
13366,test_15_18,asmeta,15,18,270,9,142.0
13367,test_45_6,asmeta,45,6,270,9,134.0
13368,test_15_18,asmeta,15,18,270,10,140.0
13369,test_45_6,asmeta,45,6,270,10,136.0
13370,test_15_18,asmeta,15,18,270,11,131.0
13371,test_45_6,asmeta,45,6,270,11,135.0
13372,test_15_18,asmeta,15,18,270,12,138.0
13373,test_45_6,asmeta,45,6,270,12,131.0
13374,test_15_18,asmeta,15,18,270,13,138.0
